artist,name,url,year,image,x
Jean Auguste Dominique Ingres,"Portrait of a Man, possible Edmé Bochet",/en/jean-auguste-dominique-ingres/portrait-of-a-man-possible-edm%C3%A9-bochet,,https://uploads3.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-a-man-possible-edmé-bochet.jpg!Large.jpg,x
Frida Kahlo,Self Portrait,/en/frida-kahlo/self-portrait-1922,1922.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-1922.jpg!Large.jpg,x
Frida Kahlo,Self-portrait in a Velvet Dress,/en/frida-kahlo/self-portrait-in-a-velvet-dress-1926,1926.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-in-a-velvet-dress-1926.jpg!Large.jpg,x
Frida Kahlo,Portrait of Alicia Galant,/en/frida-kahlo/portrait-of-alicia-galant-1927,1927.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-alicia-galant-1927.jpg!Large.jpg,x
Frida Kahlo,Portrait of Miguel N. Lira,/en/frida-kahlo/portrait-of-miguel-n-lira-1927,1927.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-miguel-n-lira-1927.jpg!Large.jpg,x
Frida Kahlo,Portrait of  Alejandro Gómez Arias,/en/frida-kahlo/portrait-of-alejandro-g%C3%B3mez-arias-1928,1928.0,https://uploads6.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-alejandro-gómez-arias-1928.jpg!Large.jpg,x
Frida Kahlo,Portrait of Cristina My Sister,/en/frida-kahlo/portrait-of-cristina-my-sister-1928,1928.0,https://uploads3.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-cristina-my-sister-1928.jpg!Large.jpg,x
Frida Kahlo,Portrait of Lupe Marín,/en/frida-kahlo/portrait-of-lupe-mar%C3%ADn-1929,1929.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-lupe-marín-1929.jpg!Large.jpg,x
Frida Kahlo,Portrait of Virginia (Little Girl),/en/frida-kahlo/portrait-of-virginia-little-girl-1929,1929.0,https://uploads5.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-virginia-little-girl-1929.jpg!Large.jpg,x
Frida Kahlo,Self Portrait - Time Flies,/en/frida-kahlo/self-portrait-time-flies-1929,1929.0,https://uploads6.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-time-flies-1929.jpg!Large.jpg,x
Frida Kahlo,The Bus,/en/frida-kahlo/the-bus-1929,1929.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/the-bus-1929.jpg!Large.jpg,x
Frida Kahlo,Two Women,/en/frida-kahlo/two-women-1929,1929.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/two-women-1929.jpg!Large.jpg,x
Frida Kahlo,Portrait of a Woman in White,/en/frida-kahlo/portrait-of-a-woman-in-white-1930,1930.0,https://uploads1.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-a-woman-in-white-1930.jpg!Large.jpg,x
Frida Kahlo,Self Portrait,/en/frida-kahlo/self-portrait-1930,1930.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-1930.jpg!Large.jpg,x
Frida Kahlo,Frieda and Diego Rivera,/en/frida-kahlo/frieda-and-diego-rivera-1931,1931.0,https://uploads5.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/frieda-and-diego-rivera-1931.jpg!Large.jpg,x
Frida Kahlo,Portrait of Dr. Leo Eloesser,/en/frida-kahlo/portrait-of-dr-leo-eloesser-1931,1931.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-dr-leo-eloesser-1931.jpg!Large.jpg,x
Frida Kahlo,Portrait of Eva Frederick,/en/frida-kahlo/portrait-of-eva-frederick-1931,1931.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-eva-frederick-1931.jpg!Large.jpg,x
Frida Kahlo,Portrait of Luther Burbank,/en/frida-kahlo/portrait-of-luther-burbank-1931,1931.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-luther-burbank-1931.jpg!Large.jpg,x
Frida Kahlo,Henry Ford Hospital (The Flying Bed),/en/frida-kahlo/henry-ford-hospital-the-flying-bed-1932,1932.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/henry-ford-hospital-the-flying-bed-1932.jpg!Large.jpg,x
Frida Kahlo,My Birth,/en/frida-kahlo/my-birth-1932,1932.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/my-birth-1932.jpg!Large.jpg,x
Frida Kahlo,Self-Portrait Along the Boarder Line Between Mexico and the United States,/en/frida-kahlo/self-portrait-along-the-boarder-line-between-mexico-and-the-united-states-1932,1932.0,https://uploads1.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-along-the-boarder-line-between-mexico-and-the-united-states-1932.jpg!Large.jpg,x
Frida Kahlo,My Dress Hangs There,/en/frida-kahlo/my-dress-hangs-there-1933,1933.0,https://uploads2.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/my-dress-hangs-there-1933.jpg!Large.jpg,x
Frida Kahlo,Self Portrait with Necklace,/en/frida-kahlo/self-portrait-with-necklace-1933,1933.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-necklace-1933.jpg!Large.jpg,x
Frida Kahlo,Self- Portrait Very Ugly,/en/frida-kahlo/self-portrait-very-ugly-1933,1933.0,https://uploads5.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-very-ugly-1933.jpg!Large.jpg,x
Frida Kahlo,A Few Small Nips (Passionately in Love),/en/frida-kahlo/a-few-small-nips-passionately-in-love-1935,1935.0,https://uploads1.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/a-few-small-nips-passionately-in-love-1935.jpg!Large.jpg,x
Frida Kahlo,Self Portrait with Curly Hair,/en/frida-kahlo/self-portrait-with-curly-hair-1935,1935.0,https://uploads2.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-curly-hair-1935.jpg!Large.jpg,x
Frida Kahlo,"My Grandparents, My Parents and Me",/en/frida-kahlo/my-grandparents-my-parents-and-me-1936,1936.0,https://uploads6.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/my-grandparents-my-parents-and-me-1936.jpg!Large.jpg,x
Frida Kahlo,Fulang-Chang and I,/en/frida-kahlo/fulang-chang-and-i-1937,1937.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/fulang-chang-and-i-1937.jpg!Large.jpg,x
Frida Kahlo,Me and My Doll,/en/frida-kahlo/me-and-my-doll-1937,1937.0,https://uploads5.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/me-and-my-doll-1937.jpg!Large.jpg,x
Frida Kahlo,Memory (The Heart),/en/frida-kahlo/memory-the-heart-1937,1937.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/memory-the-heart-1937.jpg!Large.jpg,x
Frida Kahlo,My Nurse and I,/en/frida-kahlo/my-nurse-and-i-1937,1937.0,https://uploads5.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/my-nurse-and-i-1937.jpg!Large.jpg,x
Frida Kahlo,Portrait of Diego Rivera,/en/frida-kahlo/portrait-of-diego-rivera-1937,1937.0,https://uploads6.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-diego-rivera-1937.jpg!Large.jpg,x
Frida Kahlo,Self-Portrait Dedicated tomLeon Trotsky (Between the Curtains),/en/frida-kahlo/self-portrait-dedicated-to-leon-trotsky-between-the-curtains-1937-1,1937.0,https://uploads6.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-dedicated-tomleon-trotsky-between-the-curtains-1937.jpg!Large.jpg,x
Frida Kahlo,The Deceased Dimas,/en/frida-kahlo/the-deceased-dimas-1937,1937.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/the-deceased-dimas-1937.jpg!Large.jpg,x
Frida Kahlo,Four Inhabitants of Mexico,/en/frida-kahlo/four-inhabitants-of-mexico-1938,1938.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/four-inhabitants-of-mexico-1938.jpg!Large.jpg,x
Frida Kahlo,Fruits of the Earth,/en/frida-kahlo/fruits-of-the-earth-1938,1938.0,https://uploads1.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/fruits-of-the-earth-1938.jpg!Large.jpg,x
Frida Kahlo,Girl with Death Mask (She Plays Alone),/en/frida-kahlo/girl-with-death-mask-she-plays-alone-1938,1938.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/girl-with-death-mask-she-plays-alone-1938.jpg!Large.jpg,x
Frida Kahlo,Pitahayas,/en/frida-kahlo/pitahayas-1938,1938.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/pitahayas-1938.jpg!Large.jpg,x
Frida Kahlo,Self Portrait - The Frame,/en/frida-kahlo/self-portrait-the-frame-1938,1938.0,https://uploads5.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-the-frame-1938.jpg!Large.jpg,x
Frida Kahlo,Self Portrait with a Monkey,/en/frida-kahlo/self-portrait-with-a-monkey-1938,1938.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-a-monkey-1938.jpg!Large.jpg,x
Frida Kahlo,The Suicide of Dorothy Hale,/en/frida-kahlo/the-suicide-of-dorothy-hale-1938,1938.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/the-suicide-of-dorothy-hale-1938.jpg!Large.jpg,x
Frida Kahlo,Tunas (Still Life with Prickly Pear Fruit),/en/frida-kahlo/tunas-still-life-with-prickly-pear-fruit-1938,1938.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/tunas-still-life-with-prickly-pear-fruit-1938.jpg!Large.jpg,x
Frida Kahlo,What the Water Gave Me,/en/frida-kahlo/what-the-water-gave-me-1938,1938.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/what-the-water-gave-me-1938.jpg!Large.jpg,x
Frida Kahlo,The Two Fridas,/en/frida-kahlo/the-two-fridas-1939,1939.0,https://uploads5.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/the-two-fridas-1939.jpg!Large.jpg,x
Frida Kahlo,Two Nudes in the Forest (The Earth Itself),/en/frida-kahlo/two-nudes-in-the-forest-the-earth-itself-1939,1939.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/two-nudes-in-the-forest-the-earth-itself-1939.jpg!Large.jpg,x
Frida Kahlo,Self Portrait Dedicated to Dr Eloesser,/en/frida-kahlo/self-portrait-dedicated-to-dr-eloesser-1940,1940.0,https://uploads2.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-dedicated-to-dr-eloesser-1940.jpg!Large.jpg,x
Frida Kahlo,Self Portrait Dedicated to Sigmund Firestone,/en/frida-kahlo/self-portrait-dedicated-to-sigmund-firestone-1940,1940.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-dedicated-to-sigmund-firestone-1940.jpg!Large.jpg,x
Frida Kahlo,Self Portrait with Cropped Hair,/en/frida-kahlo/self-portrait-with-cropped-hair-1940,1940.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-cropped-hair-1940.jpg!Large.jpg,x
Frida Kahlo,Self Portrait with Monkey,/en/frida-kahlo/self-portrait-with-monkey-1940,1940.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-monkey-1940.jpg!Large.jpg,x
Frida Kahlo,Self Portrait with Necklace of Thorns,/en/frida-kahlo/self-portrait-with-necklace-of-thorns-1940,1940.0,https://uploads1.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-necklace-of-thorns-1940.jpg!Large.jpg,x
Frida Kahlo,The Dream (The Bed),/en/frida-kahlo/the-dream-the-bed-1940,1940.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/the-dream-the-bed-1940.jpg!Large.jpg,x
Frida Kahlo,Me and My Parrots,/en/frida-kahlo/me-and-my-parrots-1941,1941.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/me-and-my-parrots-1941.jpg!Large.jpg,x
Frida Kahlo,Self-Portrait in Red and Gold Dress,/en/frida-kahlo/self-portrait-in-red-and-gold-dress-1941,1941.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-in-red-and-gold-dress-1941.jpg!Large.jpg,x
Frida Kahlo,Self-Portrait with Bonito,/en/frida-kahlo/self-portrait-with-bonito-1941,1941.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-bonito-1941.jpg!Large.jpg,x
Frida Kahlo,Self Portrait with Braid,/en/frida-kahlo/self-portrait-with-braid-1941,1941.0,https://uploads6.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-braid-1941.jpg!Large.jpg,x
Frida Kahlo,"Portrait of Lucha Maria, A Girl from Tehuacan",/en/frida-kahlo/portrait-of-lucha-maria-a-girl-from-tehuacan-1942,1942.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-lucha-maria-a-girl-from-tehuacan-1942.jpg!Large.jpg,x
Frida Kahlo,Portrait of Marucha Lavin,/en/frida-kahlo/portrait-of-marucha-lavin-1942,1942.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-marucha-lavin-1942.jpg!Large.jpg,x
Frida Kahlo,Self Portrait with Monkey and Parrot,/en/frida-kahlo/self-portrait-with-monkey-and-parrot-1942,1942.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-monkey-and-parrot-1942.jpg!Large.jpg,x
Frida Kahlo,Still Life (Round),/en/frida-kahlo/still-life-round-1942,1942.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/still-life-round-1942.jpg!Large.jpg,x
Frida Kahlo,Flower of Life (Flame Flower),/en/frida-kahlo/flower-of-life-flame-flower-1943,1943.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/flower-of-life-flame-flower-1943.jpg!Large.jpg,x
Frida Kahlo,Portrait of Natasha Gelman,/en/frida-kahlo/portrait-of-natasha-gelman-1943,1943.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-natasha-gelman-1943.jpg!Large.jpg,x
Frida Kahlo,Roots,/en/frida-kahlo/roots-1943,1943.0,https://uploads5.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/roots-1943.jpg!Large.jpg,x
Frida Kahlo,Self Portrait as a Tehuana,/en/frida-kahlo/self-portrait-as-a-tehuana-1943,1943.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-as-a-tehuana-1943.jpg!Large.jpg,x
Frida Kahlo,Self Portrait with Monkeys,/en/frida-kahlo/self-portrait-with-monkeys-1943,1943.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-monkeys-1943.jpg!Large.jpg,x
Frida Kahlo,The Bride Frightened at Seeing Life Opened,/en/frida-kahlo/the-bride-frightened-at-seeing-life-opened-1943,1943.0,https://uploads6.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/the-bride-frightened-at-seeing-life-opened-1943.jpg!Large.jpg,x
Frida Kahlo,Thinking About Death,/en/frida-kahlo/thinking-about-death-1943,1943.0,https://uploads2.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/thinking-about-death-1943.jpg!Large.jpg,x
Frida Kahlo,Diego and Frida,/en/frida-kahlo/diego-and-frida-1944,1944.0,https://uploads6.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/diego-and-frida-1944.jpg!Large.jpg,x
Frida Kahlo,Portrait of Doña Rosita Morillo,/en/frida-kahlo/portrait-of-do%C3%B1a-rosita-morillo-1944,1944.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-doña-rosita-morillo-1944.jpg!Large.jpg,x
Frida Kahlo,The Broken Column,/en/frida-kahlo/the-broken-column-1944,1944.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/the-broken-column-1944.jpg!Large.jpg,x
Frida Kahlo,Landscape,/en/frida-kahlo/landscape-1945,1945.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/landscape-1945.jpg!Large.jpg,x
Frida Kahlo,Magnolias,/en/frida-kahlo/magnolias-1945,1945.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/magnolias-1945.jpg!Large.jpg,x
Frida Kahlo,Moses,/en/frida-kahlo/moses-1945,1945.0,https://uploads5.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/moses-1945.jpg!Large.jpg,x
Frida Kahlo,Self Portrait with Small Monkey,/en/frida-kahlo/self-portrait-with-small-monkey-1945,1945.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-small-monkey-1945.jpg!Large.jpg,x
Frida Kahlo,The Mask,/en/frida-kahlo/the-mask-1945,1945.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/the-mask-1945.jpg!Large.jpg,x
Frida Kahlo,Without Hope,/en/frida-kahlo/without-hope-1945,1945.0,https://uploads3.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/without-hope-1945.jpg!Large.jpg,x
Frida Kahlo,The Wounded Deer,/en/frida-kahlo/the-wounded-deer-1946,1946.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/the-wounded-deer-1946.jpg!Large.jpg,x
Frida Kahlo,"Tree of Hope, Remain Strong",/en/frida-kahlo/tree-of-hope-remain-strong-1946,1946.0,https://uploads8.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/tree-of-hope-remain-strong-1946.jpg!Large.jpg,x
Frida Kahlo,Self Portrait with Loose Hair,/en/frida-kahlo/self-portrait-with-loose-hair-1947,1947.0,https://uploads2.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-loose-hair-1947.jpg!Large.jpg,x
Frida Kahlo,Sun and Life,/en/frida-kahlo/sun-and-life-1947,1947.0,https://uploads3.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/sun-and-life-1947.jpg!Large.jpg,x
Frida Kahlo,Self Portrait,/en/frida-kahlo/self-portrait-1948,1948.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-1948.jpg!Large.jpg,x
Frida Kahlo,Diego and I,/en/frida-kahlo/diego-and-i-1949,1949.0,https://uploads2.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/diego-and-i-1949.jpg!Large.jpg,x
Frida Kahlo,"The Love Embrace of the Universe, the Earth (Mexico), Myself, Diego and Señor Xólotl",/en/frida-kahlo/the-love-embrace-of-the-universe-the-earth-mexico-myself-diego-and-se%C3%B1or-x%C3%B3lotl-1949,1949.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/the-love-embrace-of-the-universe-the-earth-mexico-myself-diego-and-señor-xólotl-1949.jpg!Large.jpg,x
Frida Kahlo,Portrait of My Father,/en/frida-kahlo/portrait-of-my-father-1951,1951.0,https://uploads3.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-my-father-1951.jpg!Large.jpg,x
Frida Kahlo,Self-Portrait with the Portrait of Doctor Farill,/en/frida-kahlo/self-portrait-with-the-portrait-of-doctor-farill-1951,1951.0,https://uploads3.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-the-portrait-of-doctor-farill-1951.jpg!Large.jpg,x
Frida Kahlo,Still life with parrot,/en/frida-kahlo/still-life-with-parrot-1951,1951.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/still-life-with-parrot-1951.jpg!Large.jpg,x
Frida Kahlo,Still Life,/en/frida-kahlo/still-life-1951,1951.0,https://uploads1.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/still-life-1951.jpg!Large.jpg,x
Frida Kahlo,Still Life with Parrot and Flag,/en/frida-kahlo/still-life-with-parrot-and-flag-1951,1951.0,https://uploads5.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/still-life-with-parrot-and-fruit-1951.jpg!Large.jpg,x
Frida Kahlo,Weeping Coconuts or Coconut Tears,/en/frida-kahlo/weeping-coconuts-or-coconut-tears-1951,1951.0,https://uploads6.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/weeping-coconuts-or-coconut-tears-1951.jpg!Large.jpg,x
Frida Kahlo,Living Nature,/en/frida-kahlo/living-nature-1952,1952.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/living-nature-1952.jpg!Large.jpg,x
Frida Kahlo,Fruit of Life,/en/frida-kahlo/fruit-of-life-1953,1953.0,https://uploads4.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/fruit-of-life-1953.jpg!Large.jpg,x
Frida Kahlo,Still Life with Watermelons,/en/frida-kahlo/still-life-with-watermelons-1953,1953.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/still-life-with-watermelons-1953.jpg!Large.jpg,x
Frida Kahlo,Marxism Will Give Health to the Sick,/en/frida-kahlo/marxism-will-give-health-to-the-sick-1954,1954.0,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/marxism-will-give-health-to-the-sick-1954.jpg!Large.jpg,x
Frida Kahlo,Portrait of Frida's Family,/en/frida-kahlo/portrait-of-frida-s-family-1954,1954.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/portrait-of-frida-s-family-1954.jpg,x
Frida Kahlo,Self Portrait with a Portrait of Diego on the Breast and Maria Between the Eyebrows,/en/frida-kahlo/self-portrait-with-a-portrait-of-diego-on-the-breast-and-maria-between-the-eyebrows-1954,1954.0,https://uploads2.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-a-portrait-of-diego-on-the-breast-and-maria-between-the-eyebrows-1954.jpg!Large.jpg,x
Frida Kahlo,Self Portrait with Stalin,/en/frida-kahlo/self-portrait-with-stalin-1954,1954.0,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/self-portrait-with-stalin-1954.jpg!Large.jpg,x
Frida Kahlo,Still Life with Flag,/en/frida-kahlo/still-life-with-flag-1954,1954.0,https://uploads2.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/still-life-with-flag-1954.jpg!Large.jpg,x
Frida Kahlo,"Viva la Vida, Watermelons",/en/frida-kahlo/viva-la-vida-watermelons,1954.0,https://uploads1.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/viva-la-vida-watermelons.jpg!Large.jpg,x
Ernst Ludwig Kirchner,The Café,/en/ernst-ludwig-kirchner/the-caf%C3%A9,1904.0,https://uploads1.wikiart.org/images/ernst-ludwig-kirchner/the-café.jpg!Large.jpg,x
Ernst Ludwig Kirchner,KG Brücke,/en/ernst-ludwig-kirchner/kg-br%C3%BCcke,1910.0,https://uploads2.wikiart.org/images/ernst-ludwig-kirchner/kg-brücke.jpg!Large.jpg,x
Ernst Ludwig Kirchner,Gasometer in Schöneberg,/en/ernst-ludwig-kirchner/gasometer-in-sch%C3%B6neberg,1912.0,https://uploads7.wikiart.org/images/ernst-ludwig-kirchner/gasometer-in-schöneberg.jpg!Large.jpg,x
Ernst Ludwig Kirchner,Rhine bridge in Köln,/en/ernst-ludwig-kirchner/rhine-bridge-in-k%C3%B6ln,1914.0,https://uploads4.wikiart.org/images/ernst-ludwig-kirchner/rhine-bridge-in-köln.jpg!Large.jpg,x
Ernst Ludwig Kirchner,Königstein and railway,/en/ernst-ludwig-kirchner/k%C3%B6nigstein-and-railway,1916.0,https://uploads6.wikiart.org/images/ernst-ludwig-kirchner/königstein-and-railway.jpg!Large.jpg,x
Ernst Ludwig Kirchner,Königstein with Red Church,/en/ernst-ludwig-kirchner/k%C3%B6nigstein-with-red-church,1916.0,https://uploads1.wikiart.org/images/ernst-ludwig-kirchner/königstein-with-red-church.jpg!Large.jpg,x
Ernst Ludwig Kirchner,Spring (Königstein),/en/ernst-ludwig-kirchner/spring-k%C3%B6nigstein,1916.0,https://uploads1.wikiart.org/images/ernst-ludwig-kirchner/spring-königstein.jpg!Large.jpg,x
Ernst Ludwig Kirchner,Station in Königstein,/en/ernst-ludwig-kirchner/station-in-k%C3%B6nigstein-1,1916.0,https://uploads7.wikiart.org/images/ernst-ludwig-kirchner/station-in-königstein-1.jpg!Large.jpg,x
Ernst Ludwig Kirchner,Café in Davos,/en/ernst-ludwig-kirchner/caf%C3%A9-in-davos,1928.0,https://uploads6.wikiart.org/images/ernst-ludwig-kirchner/café-in-davos.jpg!Large.jpg,x
Ernst Ludwig Kirchner,Café Chantant II,/en/ernst-ludwig-kirchner/caf%C3%A9-chantant-ii,1929.0,https://uploads0.wikiart.org/images/ernst-ludwig-kirchner/café-chantant-ii.jpg!Large.jpg,x
Ernst Ludwig Kirchner,Lützowufer (Banks of the Canal) at the Mornig,/en/ernst-ludwig-kirchner/l%C3%BCtzowufer-banks-of-the-canal-at-the-mornig,1929.0,https://uploads0.wikiart.org/images/ernst-ludwig-kirchner/lützowufer-banks-of-the-canal-at-the-mornig.jpg!Large.jpg,x
